timestamp,Basel Temperature [2 m elevation corrected],Basel Growing Degree Days [2 m elevation corrected],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20220313T0400,2.0202456,0,3.319036,130.60129
20220313T0500,2.1802454,0,4.072935,135
20220313T0600,2.2002454,0,4.072935,135
20220313T0700,2.2302454,0,4.8433046,131.98721
20220313T0800,2.2402453,0,5.3999996,126.869896
20220313T0900,3.6502452,0,6.12,118.07248
20220313T1000,6.5502453,0,6.9527545,111.2505
20220313T1100,9.530245,0,6.12,118.07248
20220313T1200,11.830245,0.07626021,2.6208394,105.9454
20220313T1300,13.510245,0.14626022,5.506941,101.30993
20220313T1400,14.790245,0.19959354,1.8,89.99999
20220313T1500,15.750245,0.23959355,4.198285,59.036232
20220313T1600,16.150246,0.25626025,5.154415,65.224846
20220313T1700,16.480246,0.27001023,7.145796,40.914368
20220313T1800,15.900246,0.24584357,9.1641035,44.999985
20220313T1900,15.220245,0.21751022,9.47012,351.25385
20220313T2000,12.470245,0.10292689,7.127636,315
20220313T2100,10.960245,0.040010214,7.2805495,261.46924
20220313T2200,12.410245,0.100426875,7.342588,258.69006
20220313T2300,9.990245,0,10.931203,252.75854
20220314T0000,10.3102455,0.012926896,12.682018,263.4802
20220314T0100,9.690246,0,12.758432,253.61046
20220314T0200,9.140245,0,11.384198,235.30484
20220314T0300,8.500245,0,12.031756,218.92755
20220314T0400,8.210245,0,11.709688,225
20220314T0500,8.040245,0,9.793059,233.97263
20220314T0600,6.5602455,0,9.686609,228.01279
20220314T0700,5.670245,0,5.771239,183.57634
20220314T0800,5.1602454,0,4.802999,167.00539
20220314T0900,5.960245,0,4.198285,149.03624
20220314T1000,8.040245,0,3.4152596,161.56505
20220314T1100,9.770246,0,3.396233,212.00539
20220314T1200,10.490245,0.02042687,6.1305785,229.76364
20220314T1300,11.870245,0.077926874,4.3349743,228.36647
20220314T1400,13.090245,0.12876022,3.4152596,161.56505
20220314T1500,13.960245,0.16501021,3.6179552,174.28941
20220314T1600,14.430245,0.18459356,2.4149535,153.43495
20220314T1700,14.690246,0.1954269,5.8048253,60.25511
20220314T1800,14.300245,0.17917688,5.6233797,50.194427
20220314T1900,12.020246,0.0841769,6.638072,49.398697
20220314T2000,9.820246,0,5.8603754,47.489548
20220314T2100,7.650245,0,4.6938257,32.47119
20220314T2200,6.6402454,0,4.3349743,41.63353
20220314T2300,6.0302453,0,5.154415,65.224846
20220315T0000,5.4902453,0,5.8048253,60.25511
20220315T0100,5.8302455,0,3.8773184,68.19859
20220315T0200,6.2402453,0,2.5455842,135
20220315T0300,6.380245,0,2.7416782,203.1986
20220315T0400,6.3702455,0,2.5455842,171.8699
20220315T0500,6.3102455,0,2.9024127,150.25511
20220315T0600,6.440245,0,4.510787,151.38954
20220315T0700,6.290245,0,6.0347,162.64597
20220315T0800,6.3902454,0,6.8777895,132.8789
20220315T0900,6.670245,0,9.360001,112.61986
20220315T1000,7.0802455,0,7.491114,125.21759
20220315T1100,7.9902453,0,8.161764,138.57634
20220315T1200,9.190246,0,7.7879906,146.30994
20220315T1300,9.850245,0,11.966953,158.83875
20220315T1400,10.250245,0.010426879,10.823973,176.18593
20220315T1500,10.090245,0.003760219,9.449572,197.74467
20220315T1600,10.550245,0.022926887,9.9571085,192.52881
20220315T1700,10.750245,0.03126021,9.6932955,195.0685
20220315T1800,10.800245,0.033343554,6.489992,199.44003
20220315T1900,9.960245,0,5.4477882,187.59465
20220315T2000,8.280246,0,3.0758414,159.44395
20220315T2100,8.670245,0,0.35999998,180
20220315T2200,8.490246,0,1.4399999,180
20220315T2300,8.0602455,0,2.1897945,170.53767
20220316T0000,7.1802454,0,2.8799999,180
20220316T0100,6.9702454,0,3.671294,168.69006
20220316T0200,6.4502454,0,4.510787,151.38954
20220316T0300,6.190245,0,4.3349743,138.36646
20220316T0400,5.8402452,0,4.3349743,138.36646
20220316T0500,5.5702453,0,4.072935,135
20220316T0600,5.670245,0,4.5820518,135
20220316T0700,5.9502454,0,5.6002855,135
20220316T0800,5.500245,0,6.1305785,139.76364
20220316T0900,6.270245,0,5.6002855,135
20220316T1000,7.4502454,0,4.8965297,126.027374
20220316T1100,8.770246,0,4.6102495,128.6598
20220316T1200,9.340245,0,4.8433046,131.98721
20220316T1300,11.120245,0.046676874,6.8777895,137.1211
20220316T1400,12.480246,0.10334357,5.634891,116.56505
20220316T1500,13.440246,0.14334357,6.151683,110.556046
20220316T1600,14.100245,0.17084356,7.0911775,113.96249
20220316T1700,14.340245,0.18084355,7.289444,110.22486
20220316T1800,13.740245,0.15584354,5.771239,93.576324
20220316T1900,11.790245,0.074593544,5.8048253,82.874985
20220316T2000,10.170245,0.007093549,6.162207,96.70984
20220316T2100,8.910245,0,5.771239,93.576324
20220316T2200,8.850245,0,7.172949,107.52557
20220316T2300,8.350245,0,7.386582,136.97493
20220317T0000,8.490246,0,6.792466,122.00538
20220317T0100,8.610246,0,5.692099,124.69515
20220317T0200,7.5802455,0,4.39436,145.00798
20220317T0300,7.4902453,0,5.6233797,140.19443
20220317T0400,7.2402453,0,6.4096174,141.84277
20220317T0500,7.000245,0,5.1165614,140.71059
20220317T0600,6.6602454,0,3.5455887,156.0375
20220317T0700,6.380245,0,3.2599385,173.6598
20220317T0800,6.230245,0,2.9024127,187.12502
20220317T0900,6.8502455,0,2.6208394,195.9454
20220317T1000,8.850245,0,2.2768397,161.56505
20220317T1100,10.520246,0.021676898,0.8049845,333.43497
20220317T1200,12.030245,0.084593534,5.2416787,15.945404
20220317T1300,13.490245,0.14542687,7.9526596,5.194412
20220317T1400,14.480246,0.1866769,12.287555,5.04245
20220317T1500,14.670245,0.19459355,13.797912,7.4958496
20220317T1600,14.240245,0.17667687,14.471821,5.7105865
20220317T1700,13.630245,0.15126021,15.137133,2.7262878
20220317T1800,12.760245,0.115010224,15.905319,5.194412
20220317T1900,11.780245,0.07417687,15.986595,7.765167
20220317T2000,10.8102455,0.03376023,16.039202,9.0394745
20220317T2100,10.070246,0.002926906,15.815435,11.821472
20220317T2200,9.670245,0,15.03835,11.040939
20220317T2300,9.160245,0,14.618837,9.926224
20220318T0000,8.720245,0,13.910169,10.437485
20220318T0100,8.610246,0,13.1041975,15.945404
20220318T0200,8.500245,0,12.181625,18.970398
20220318T0300,8.3102455,0,10.703569,19.653809
20220318T0400,8.040245,0,10.931203,17.241455
20220318T0500,7.8902454,0,10.587917,17.818878
20220318T0600,7.8502455,0,10.587917,17.818878
20220318T0700,7.7002454,0,11.620809,16.189209
20220318T0800,7.6602454,0,13.207634,17.44719
20220318T0900,7.860245,0,13.905509,21.250488
20220318T1000,8.290245,0,14.24163,20.725555
20220318T1100,9.130245,0,18.289274,36.193207
20220318T1200,9.960245,0,18.043148,28.610443
20220318T1300,10.8102455,0.03376023,18.847641,28.523117
20220318T1400,11.860246,0.07751024,21.986542,39.685455
20220318T1500,12.840245,0.118343554,22.406927,43.69803
20220318T1600,13.120245,0.1300102,22.771244,50.774323
20220318T1700,12.950245,0.12292687,21.470612,55.244072
20220318T1800,12.450245,0.10209354,17.84816,48.270477
20220318T1900,11.930245,0.080426894,15.072783,40.15599
20220318T2000,11.290245,0.053760212,14.689588,36.027374
20220318T2100,10.960245,0.040010214,16.135872,38.659805
20220318T2200,10.690246,0.028760234,16.299694,46.789917
20220318T2300,10.330245,0.013760209,16.323528,48.576324
20220319T0000,10.080245,0.003343542,18.678415,62.447174
20220319T0100,9.710245,0,17.22742,63.970406
20220319T0200,9.260245,0,16.1198,66.29735
20220319T0300,8.640245,0,14.33234,64.722275
20220319T0400,7.8702455,0,12.904882,59.858604
20220319T0500,7.400245,0,12.387348,54.46232
20220319T0600,6.7802453,0,10.00256,59.74356
20220319T0700,5.610245,0,7.145796,49.085617
20220319T0800,4.5902452,0,7.7043357,37.40535
20220319T0900,6.150245,0,8.854829,26.565033
20220319T1000,7.920245,0,10.086427,34.824493
20220319T1100,9.550245,0,13.684735,54.637527
20220319T1200,11.200245,0.050010204,13.246826,47.20259
20220319T1300,12.700245,0.112510204,13.551501,50.389297
20220319T1400,13.640245,0.1516769,13.044722,50.599335
20220319T1500,14.270246,0.1779269,13.246826,47.20259
20220319T1600,14.370245,0.18209355,12.738099,42.70938
20220319T1700,14.120245,0.17167687,13.513193,41.7603
20220319T1800,13.210245,0.13376021,12.599998,36.86989
20220319T1900,11.580245,0.065843545,10.805998,29.981628
20220319T2000,9.370245,0,10.630672,28.30075
20220319T2100,8.080246,0,10.086427,34.824493
20220319T2200,6.7402453,0,8.209263,37.87497
20220319T2300,5.6402454,0,6.4096174,38.157227
20220320T0000,5.360245,0,7.289445,32.905228
20220320T0100,4.4302454,0,5.154415,65.224846
20220320T0200,3.1402454,0,5.4119864,86.18592
20220320T0300,3.0802455,0,4.379589,99.46232
20220320T0400,2.8402452,0,5.506941,101.30993
20220320T0500,3.4602456,0,7.127636,135
20220320T0600,3.3602452,0,7.7879906,146.30994
20220320T0700,3.1802454,0,8.39657,149.03624
20220320T0800,3.6602454,0,7.5942082,148.57043
20220320T0900,4.630245,0,8.39657,149.03624
20220320T1000,5.630245,0,7.9932966,144.16235
20220320T1100,8.360246,0,8.39657,149.03624
20220320T1200,12.140245,0.08917689,7.289445,147.09476
20220320T1300,14.390245,0.1829269,8.854829,153.43495
20220320T1400,15.830245,0.24292688,9.504273,155.37643
20220320T1500,16.930244,0.2887602,9.659814,153.43495
20220320T1600,17.520245,0.31334352,9.693296,148.67131
20220320T1700,17.760244,0.32334352,9.585739,145.71312
20220320T1800,17.590246,0.31626025,7.10031,149.53445
20220320T1900,15.950245,0.24792688,7.7043357,142.59465
20220320T2000,12.270246,0.09459356,9.659814,153.43495
20220320T2100,9.370245,0,6.924738,171.02737
20220320T2200,6.940245,0,5.0911684,188.1301
20220320T2300,6.2402453,0,5.1544156,192.09476
20220321T0000,6.210245,0,4.6938252,175.60129
20220321T0100,5.1402454,0,3.7585104,163.30075
20220321T0200,4.8902454,0,3.7585104,163.30075
20220321T0300,4.2902455,0,3.4152596,161.56505
20220321T0400,3.0902452,0,4.1046314,164.74487
20220321T0500,2.5002456,0,3.2599385,173.6598
20220321T0600,1.8102454,0,2.2768397,161.56505
20220321T0700,2.1002455,0,3.219938,153.43495
20220321T0800,2.3902454,0,4.0249224,153.43495
20220321T0900,4.8902454,0,5.1919937,146.30994
20220321T1000,8.350245,0,3.6,126.869896
20220321T1100,11.270246,0.052926898,2.4149535,116.56505
20220321T1200,13.470245,0.14459355,2.968636,165.96376
20220321T1300,14.890245,0.20376022,1.5273507,44.999985
20220321T1400,16.080246,0.25334358,4.072935,44.999985
20220321T1500,16.840246,0.28501025,5.4833565,66.8014
20220321T1600,17.400246,0.30834356,6.151683,69.443954
20220321T1700,17.340246,0.3058436,5.904439,52.431404
20220321T1800,16.830246,0.28459358,5.1165614,39.2894
20220321T1900,15.080245,0.21167688,4.5536795,18.434952
20220321T2000,12.620245,0.109176874,6.2145634,10.00798
20220321T2100,11.500245,0.062510215,5.991594,32.735214
20220321T2200,10.640245,0.026676893,6.638072,49.398697
20220321T2300,7.290245,0,7.729527,62.241455
20220322T0000,5.3702455,0,6.9899354,78.11134
20220322T0100,4.630245,0,4.6938252,94.398705
20220322T0200,4.150245,0,3.5455887,113.96249
20220322T0300,3.6202455,0,3.6,126.869896
20220322T0400,3.3902454,0,3.319036,130.60129
20220322T0500,2.8402452,0,3.319036,139.3987
20220322T0600,2.0902452,0,3.096837,144.46231
20220322T0700,1.3102454,0,3.219938,153.43495
20220322T0800,1.5702454,0,3.396233,147.99461
20220322T0900,4.3002453,0,4.0249224,153.43495
20220322T1000,7.9302454,0,2.6208394,164.0546
20220322T1100,10.410245,0.01709354,2.3051248,218.65982
20220322T1200,12.550245,0.10626022,1.9386592,248.1986
20220322T1300,14.270246,0.1779269,2.5455842,278.1301
20220322T1400,15.530245,0.23042686,1.609969,333.43497
20220322T1500,16.470245,0.26959357,2.4149535,26.565033
20220322T1600,17.020245,0.29251018,3.219938,26.565033
20220322T1700,17.340246,0.3058436,3.0758414,20.556046
20220322T1800,16.990246,0.29126024,3.6179552,5.7105865
20220322T1900,15.460245,0.22751021,5.0528407,355.91437
20220322T2000,11.260245,0.05251022,7.9526596,5.194412
20220322T2100,10.050245,0.002093554,8.311245,17.650116
20220322T2200,7.710245,0,7.5685663,25.34616
20220322T2300,6.3402452,0,6.12,28.07248
20220323T0000,6.130245,0,1.484318,345.96375
20220323T0100,5.0302453,0,0.8049845,243.43495
20220323T0200,4.6002455,0,1.484318,194.03624
20220323T0300,3.8402452,0,1.4399999,180
20220323T0400,3.0402455,0,1.4399999,180
20220323T0500,2.5802455,0,2.5455842,171.8699
20220323T0600,1.8202454,0,3.4152596,161.56505
20220323T0700,1.5202454,0,3.219938,153.43495
20220323T0800,1.1802454,0,2.5959969,146.30994
20220323T0900,4.6202455,0,1.2979984,146.30994
20220323T1000,8.010245,0,0.71999997,89.99999
20220323T1100,10.430245,0.017926892,1.609969,26.565033
20220323T1200,12.840245,0.118343554,4.1046314,344.74487
20220323T1300,14.610246,0.19209357,4.68,360
20220323T1400,16.200245,0.25834355,5.5887027,14.931412
20220323T1500,17.390245,0.3079269,6.830519,18.434952
20220323T1600,18.130245,0.33876023,7.172949,17.525558
20220323T1700,18.460245,0.3525102,7.342588,11.309921
20220323T1800,18.050245,0.3354269,6.519877,353.65985
20220323T1900,16.490246,0.2704269,5.5887027,345.0686
20220323T2000,10.870245,0.036260206,10.041354,345.46555
20220323T2100,9.970245,0,9.72,360
20220323T2200,9.500245,0,7.628263,19.29004
20220323T2300,8.510245,0,5.3999996,36.86989
20220324T0000,7.4902453,0,2.5455842,81.869896
20220324T0100,5.230245,0,3.319036,130.60129
20220324T0200,3.6402454,0,2.8116899,140.19443
20220324T0300,2.4802454,0,2.9024127,150.25511
20220324T0400,1.4402454,0,2.9024127,150.25511
20220324T0500,1.2702454,0,2.4149535,153.43495
20220324T0600,0.9002454,0,2.4149535,153.43495
20220324T0700,0.6102454,0,2.4149535,153.43495
20220324T0800,1.4402454,0,1.8,143.1301
20220324T0900,5.0102453,0,3.096837,144.46231
20220324T1000,8.670245,0,1.1384199,108.434944
20220324T1100,11.430245,0.05959356,1.5273507,44.999985
20220324T1200,13.840245,0.16001022,2.0364676,44.999985
20220324T1300,15.890245,0.2454269,2.7416782,23.198593
20220324T1400,17.390245,0.3079269,3.5455887,23.962494
20220324T1500,18.610245,0.3587602,5.3517847,19.653809
20220324T1600,19.300245,0.3875102,6.725354,15.524109
20220324T1700,19.470245,0.39459357,7.342588,11.309921
20220324T1800,18.990246,0.3745936,6.4799995,360
20220324T1900,17.340246,0.3058436,5.8048253,352.875
20220324T2000,12.280245,0.0950102,10.105681,355.91437
20220324T2100,9.300245,0,10.823973,3.8140564
20220324T2200,9.870245,0,9.178235,11.309921
20220324T2300,8.970245,0,7.729527,27.75853
20220325T0000,7.4902453,0,5.991594,32.735214
20220325T0100,6.3102455,0,4.6102495,51.34018
20220325T0200,5.5802455,0,3.8939953,56.30993
20220325T0300,4.6002455,0,3.5455887,66.037506
20220325T0400,3.7602453,0,4.2136917,70.016884
20220325T0500,2.6202455,0,4.1046314,74.74488
20220325T0600,1.9402454,0,3.671294,78.69006
20220325T0700,1.5202454,0,3.319036,77.47118
20220325T0800,2.1402454,0,2.5455842,81.869896
20220325T0900,5.380245,0,2.2768397,108.434944
20220325T1000,9.110246,0,2.0991426,59.036232
20220325T1100,11.800245,0.07501022,3.8773184,21.801407
20220325T1200,14.250245,0.17709355,6.763786,25.201126
20220325T1300,16.350246,0.2645936,7.24486,26.565033
20220325T1400,17.930244,0.33042684,7.9036193,30.068573
20220325T1500,19.090246,0.37876025,8.707237,29.744873
20220325T1600,19.560246,0.39834356,9.178235,25.559967
20220325T1700,19.600245,0.4000102,10.495713,22.166351
20220325T1800,18.860245,0.36917686,10.239453,10.124664
20220325T1900,17.770245,0.32376018,9.007196,2.2906036
20220325T2000,15.130245,0.21376021,7.928178,2.6025543
20220325T2100,11.950245,0.081260204,9.255571,13.495728
20220325T2200,10.080245,0.003343542,9.387651,32.47119
20220325T2300,8.820246,0,8.913181,46.636566
20220326T0000,7.8702455,0,9.504272,37.30394
20220326T0100,7.2002454,0,8.287822,55.61966
20220326T0200,6.5802455,0,7.5942082,58.570435
20220326T0300,5.8202453,0,6.28713,66.37062
20220326T0400,5.110245,0,5.95906,64.98311
20220326T0500,4.5402455,0,6.28713,66.37062
20220326T0600,3.8502455,0,6.6087217,60.64225
20220326T0700,3.3702455,0,6.12,61.927513
20220326T0800,3.7802453,0,3.8939953,56.30993
20220326T0900,6.750245,0,5.1919937,56.30993
20220326T1000,9.570246,0,6.193674,35.53766
20220326T1100,11.730246,0.07209357,7.5942082,31.42955
20220326T1200,14.040245,0.16834354,10.495713,22.166351
20220326T1300,16.060246,0.25251022,11.183201,33.178513
20220326T1400,17.760244,0.32334352,11.246759,39.805573
20220326T1500,19.240246,0.38501024,11.525623,38.659805
20220326T1600,20.020245,0.41751018,12.181624,34.159683
20220326T1700,20.200245,0.4250102,12.594856,30.963745
20220326T1800,19.530245,0.39709353,11.298495,22.479431
20220326T1900,17.810246,0.3254269,9.793058,17.102722
20220326T2000,14.770246,0.19876023,9.107359,18.434952
20220326T2100,12.790245,0.11626021,9.659814,26.565033
20220326T2200,11.120245,0.046676874,9.585739,34.286865
20220326T2300,9.490245,0,9.449572,40.364532
20220327T0000,8.610246,0,9.339208,27.552795
20220327T0100,8.030246,0,8.942214,40.100906
20220327T0200,7.2402453,0,7.928177,50.527527
20220327T0300,6.5702453,0,6.9527545,68.7495
20220327T0400,5.710245,0,5.6920996,71.56504
20220327T0500,4.650245,0,5.3517847,70.346176
20220327T0600,3.7702456,0,5.8603754,79.38034
20220327T0700,2.8202453,0,5.4477882,82.40536
20220327T0800,3.1202455,0,4.379589,80.537674
20220327T0900,6.8302455,0,3.319036,77.47118
20220327T1000,10.000245,1.02E-05,3.219938,63.43495
20220327T1100,12.630245,0.10959355,3.6,53.130096
20220327T1200,14.670245,0.19459355,2.9024127,82.874985
20220327T1300,16.360247,0.26501027,3.319036,77.47118
20220327T1400,17.820246,0.32584357,4.39436,55.007973
20220327T1500,18.990246,0.3745936,5.0911684,44.999985
20220327T1600,19.810246,0.40876022,5.3517847,42.27368
20220327T1700,20.120245,0.42167687,5.3999996,36.86989
20220327T1800,19.880245,0.41167688,4.6800003,22.619858
20220327T1900,18.380245,0.34917688,6.162207,353.29016
20220327T2000,13.470245,0.14459355,8.049845,349.69516
20220327T2100,11.900246,0.0791769,8.64,360
20220327T2200,10.690246,0.028760234,8.654986,16.927505
20220327T2300,8.370246,0,7.491114,35.217575
20220328T0000,8.010245,0,2.5455842,135
20220328T0100,7.2402453,0,4.0249224,153.43495
20220328T0200,6.0902452,0,4.510787,151.38954
20220328T0300,5.5302453,0,4.6800003,157.38013
20220328T0400,4.670245,0,4.0249224,153.43495
20220328T0500,3.8302455,0,4.198285,149.03624
20220328T0600,3.1202455,0,4.39436,145.00798
20220328T0700,2.8002453,0,4.829907,153.43495
20220328T0800,3.7602453,0,5.815978,158.1986
20220328T0900,7.190245,0,7.072878,165.25644
20220328T1000,10.690246,0.028760234,5.2416787,164.0546
20220328T1100,13.640245,0.1516769,5.04,180
20220328T1200,16.330246,0.26376024,4.6800003,202.61987
20220328T1300,18.460245,0.3525102,5.315336,208.30077
20220328T1400,19.970245,0.41542688,5.0142193,201.0375
20220328T1500,20.920246,0.45501027,5.6233797,219.80557
20220328T1600,21.370245,0.47376022,5.8048253,240.25513
20220328T1700,21.340246,0.47251025,5.0142193,248.9625
20220328T1800,20.780245,0.44917688,1.8,270
20220328T1900,18.800245,0.3666769,1.609969,63.43495
20220328T2000,14.660245,0.19417687,2.9024127,119.74488
20220328T2100,12.640245,0.11001023,1.8,143.1301
20220328T2200,10.170245,0.007093549,1.835647,168.69006
20220328T2300,8.750245,0,3.671294,168.69006
20220329T0000,8.660245,0,5.1544156,167.90524
20220329T0100,7.6802454,0,6.638072,167.47119
20220329T0200,7.6202455,0,8.12197,167.19574
20220329T0300,7.3002453,0,7.2805495,171.46924
20220329T0400,6.9102454,0,6.2145634,169.99202
20220329T0500,6.480245,0,5.6920996,161.56505
20220329T0600,6.1802454,0,5.6920996,161.56505
20220329T0700,6.270245,0,5.3517847,160.34618
20220329T0800,6.630245,0,5.2416787,164.0546
20220329T0900,8.800245,0,6.638072,167.47119
20220329T1000,11.070246,0.044593573,6.849467,176.98721
20220329T1100,13.820246,0.1591769,5.4477882,172.40535
